id,extra_attributes
936,"{'dept': 'MFG', 'name': 'Imelda Reynolds', 'shift': 'Night', 'title': '00046278', 'supvid': '00030462', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohd Husaini Gooi Bin Abdullah', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G27'}"
935,"{'dept': 'MFG', 'name': 'Savanna Schuster', 'shift': 'Group 3', 'title': '00042747', 'supvid': '00029737', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Latipah Binti Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '712007', 'department': 'QA00', 'shiftgroup': 'G62'}"
934,"{'dept': 'MFG', 'name': 'Sean Bogisich', 'shift': 'Group 2', 'title': '00039026', 'supvid': '01513150', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Che Faridah Binti Sahak', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'QA00', 'shiftgroup': 'G61'}"
933,"{'dept': 'MFG', 'name': 'Everette Jones', 'shift': 'Morning', 'title': '00032765', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G47'}"
932,"{'dept': 'MFG', 'name': ""Molly O'Reilly"", 'shift': 'Group 3', 'title': '00031382', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712007', 'department': 'MF00', 'shiftgroup': 'G62'}"
931,"{'dept': 'MFG', 'name': 'Torey Fisher', 'shift': 'Night', 'title': '00030809', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G27'}"
930,"{'dept': 'MFG', 'name': 'Raquel Cummings', 'shift': 'Night', 'title': '00030561', 'supvid': '00030462', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohd Husaini Gooi Bin Abdullah', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G27'}"
929,"{'dept': 'MFG', 'name': 'Evans Cole', 'shift': 'Morning', 'title': '00029613', 'supvid': '01392030', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Vigneshweri A/P Krishna', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
928,"{'dept': 'ME', 'name': 'Damian Kulas', 'shift': 'Normal', 'title': '10002710', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'M40'}"
927,"{'dept': 'ME', 'name': 'Lisette Swift', 'shift': 'Group 3', 'title': '01942581', 'supvid': '00031680', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Chau Kok Onn', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G62'}"
926,"{'dept': 'ME', 'name': 'Benjamin Ryan', 'shift': 'Normal', 'title': '01178848', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
925,"{'dept': 'ME', 'name': 'Hailee Kohler', 'shift': 'Morning', 'title': '01113315', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G47'}"
924,"{'dept': 'ME', 'name': 'Dudley Sawayn', 'shift': 'Night', 'title': '00368740', 'supvid': '00031680', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Chau Kok Onn', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G27'}"
923,"{'dept': 'ME', 'name': 'Chloe West', 'shift': 'Morning', 'title': '00151239', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G47'}"
922,"{'dept': 'ME', 'name': 'Carolyne Ruecker', 'shift': 'Normal', 'title': '00085420', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
921,"{'dept': 'IE', 'name': 'Elinor Vandervort', 'shift': 'Normal', 'title': '01218902', 'supvid': '00030375', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Adrian Keith Thanaraj Samuel', 'workcell': 'KEYSIGHT', 'costcenter': '710225', 'department': 'MF00', 'shiftgroup': 'G00'}"
920,"{'dept': 'ME', 'name': 'Martine Steuber', 'shift': 'Group 2', 'title': '01305940', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G61'}"
919,"{'dept': 'QA', 'name': 'Brielle Hagenes', 'shift': 'Group  1', 'title': '01897690', 'supvid': '01404584', 'daytype': 'Offday', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Jonas Antonio Encarnacion Bautista', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'G60'}"
918,"{'dept': 'QA', 'name': 'Eloise Kilback', 'shift': 'Group  1', 'title': '00128112', 'supvid': '01404584', 'daytype': 'Offday', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Jonas Antonio Encarnacion Bautista', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'G60'}"
917,"{'dept': 'MFG', 'name': 'Ocie Goodwin', 'shift': 'Group  1', 'title': 'NML03102', 'supvid': '00029754', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Hasiah Binti Hasan', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
916,"{'dept': 'MFG', 'name': 'Rashawn Cole', 'shift': 'Group  1', 'title': 'DN02151I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
915,"{'dept': 'MFG', 'name': 'Lori Miller', 'shift': 'Group  1', 'title': 'WHL00029', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
914,"{'dept': 'MFG', 'name': 'Weston Gutkowski', 'shift': 'Group  1', 'title': 'WHL00026', 'supvid': '00030221', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tan Leong Huat', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
913,"{'dept': 'MFG', 'name': 'Johan Denesik', 'shift': 'Group  1', 'title': 'UML00021', 'supvid': '01305724', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Amri Bin Osman', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF04', 'shiftgroup': 'G60.C'}"
912,"{'dept': 'MFG', 'name': 'Cortez Schowalter', 'shift': 'Group  1', 'title': 'UBL00744', 'supvid': '00031138', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Wong Tai Yih', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF04', 'shiftgroup': 'G60.C'}"
911,"{'dept': 'MFG', 'name': 'Natasha Wilderman', 'shift': 'Group  1', 'title': 'RPL01231', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
910,"{'dept': 'MFG', 'name': 'Tremayne Nader', 'shift': 'Group  1', 'title': 'RPL01074', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
909,"{'dept': 'MFG', 'name': 'Berneice Wilkinson', 'shift': 'Group  1', 'title': 'NML03118', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
908,"{'dept': 'MFG', 'name': 'Rosalinda Bergstrom', 'shift': 'Group  1', 'title': 'JPE01488I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
907,"{'dept': 'MFG', 'name': 'Percy Schiller', 'shift': 'Group  1', 'title': 'JPE01273I', 'supvid': '00028871', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Thamayanthi A/P Subramaniam', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
906,"{'dept': 'MFG', 'name': 'Barrett Hyatt', 'shift': 'Group  1', 'title': 'JPE01207I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
905,"{'dept': 'MFG', 'name': 'Ted Murazik', 'shift': 'Group  1', 'title': 'GPL00687', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
904,"{'dept': 'MFG', 'name': 'Casper Bailey', 'shift': 'Group  1', 'title': 'DR13488I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
903,"{'dept': 'MFG', 'name': 'Haleigh Crona', 'shift': 'Group  1', 'title': 'DR13482I', 'supvid': '00029246', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Nor Azizah Binti Jamalludin', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
902,"{'dept': 'MFG', 'name': 'Libbie Kulas', 'shift': 'Group  1', 'title': 'DR13475I', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
901,"{'dept': 'MFG', 'name': 'Devonte Lueilwitz', 'shift': 'Group  1', 'title': 'DR13472I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
900,"{'dept': 'MFG', 'name': 'Anissa Rau', 'shift': 'Group  1', 'title': 'DR13467I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
899,"{'dept': 'MFG', 'name': 'Pansy Schinner', 'shift': 'Group  1', 'title': 'DR13395I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
898,"{'dept': 'MFG', 'name': 'Lyda Walter', 'shift': 'Group  1', 'title': 'DR13394I', 'supvid': '01404732', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Badariah Binti Abdul Aziz', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
897,"{'dept': 'MFG', 'name': 'Cecelia Klocko', 'shift': 'Group  1', 'title': 'DR13368I', 'supvid': '00029547', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Hamidah Binti Rajab', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
896,"{'dept': 'MFG', 'name': 'Daija Gerhold', 'shift': 'Group  1', 'title': 'DR13303I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
895,"{'dept': 'MFG', 'name': 'Karlie Nolan', 'shift': 'Group  1', 'title': 'DR13252I', 'supvid': '00030273', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Sitti Hadija Binti Salusa', 'workcell': 'KEYSIGHT', 'costcenter': '711061', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
894,"{'dept': 'MFG', 'name': 'Gabriella Parisian', 'shift': 'Group  1', 'title': 'DR13250I', 'supvid': '01391977', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Salahudin Bin Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '711061', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
893,"{'dept': 'MFG', 'name': 'Gerhard Renner', 'shift': 'Group  1', 'title': 'DR13240I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
892,"{'dept': 'MFG', 'name': 'Walker Ziemann', 'shift': 'Group  1', 'title': 'DR13239I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
891,"{'dept': 'MFG', 'name': 'Bennett Schinner', 'shift': 'Group  1', 'title': 'DR13233I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
890,"{'dept': 'MFG', 'name': 'Bettye Lind', 'shift': 'Group  1', 'title': 'DR13231I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
889,"{'dept': 'MFG', 'name': 'Agustin Larson', 'shift': 'Group  1', 'title': 'DR13230I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
888,"{'dept': 'MFG', 'name': 'Helmer Hettinger', 'shift': 'Group  1', 'title': 'DR13229I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
887,"{'dept': 'MFG', 'name': 'Elnora Koepp', 'shift': 'Group  1', 'title': 'DR13224I', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
886,"{'dept': 'MFG', 'name': 'Lavada Stokes', 'shift': 'Group  1', 'title': 'DR12903I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
885,"{'dept': 'MFG', 'name': 'Rachelle Langworth', 'shift': 'Group  1', 'title': 'DR12878I', 'supvid': '00028871', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Thamayanthi A/P Subramaniam', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
884,"{'dept': 'MFG', 'name': 'Lura Hudson', 'shift': 'Group  1', 'title': 'DR12869I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
883,"{'dept': 'MFG', 'name': 'Birdie Raynor', 'shift': 'Group  1', 'title': 'DR12867I', 'supvid': '00028871', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Thamayanthi A/P Subramaniam', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
882,"{'dept': 'MFG', 'name': 'Lesly Krajcik', 'shift': 'Group  1', 'title': 'DR12866I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
881,"{'dept': 'MFG', 'name': 'Mandy DuBuque', 'shift': 'Group  1', 'title': 'DR12849I', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
880,"{'dept': 'MFG', 'name': 'Seth Tremblay', 'shift': 'Group  1', 'title': 'DR12844I', 'supvid': '01404732', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Badariah Binti Abdul Aziz', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
879,"{'dept': 'MFG', 'name': 'Tiara Mills', 'shift': 'Group  1', 'title': 'DR12824I', 'supvid': '00028871', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Thamayanthi A/P Subramaniam', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
878,"{'dept': 'MFG', 'name': 'Elisabeth Raynor', 'shift': 'Group  1', 'title': 'DR12754I', 'supvid': '01404732', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Badariah Binti Abdul Aziz', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
877,"{'dept': 'MFG', 'name': 'Meredith Yost', 'shift': 'Group  1', 'title': 'DR12729I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
876,"{'dept': 'MFG', 'name': 'Reva Romaguera', 'shift': 'Group  1', 'title': 'DR12728I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
875,"{'dept': 'MFG', 'name': 'Ilene Johnston', 'shift': 'Group  1', 'title': 'DR12723I', 'supvid': '00029246', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Nor Azizah Binti Jamalludin', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
874,"{'dept': 'MFG', 'name': 'Elmo King', 'shift': 'Group  1', 'title': 'DR12719I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
873,"{'dept': 'MFG', 'name': 'Mikayla Auer', 'shift': 'Group  1', 'title': 'DR12713I', 'supvid': '00029246', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Nor Azizah Binti Jamalludin', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
872,"{'dept': 'MFG', 'name': 'Clovis Harris', 'shift': 'Group  1', 'title': 'DR12712I', 'supvid': '01404732', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Badariah Binti Abdul Aziz', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
871,"{'dept': 'MFG', 'name': 'Jaiden Kuhic', 'shift': 'Group  1', 'title': 'DR12706I', 'supvid': '00031290', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Tibathevi A/P Vonasegaram', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
870,"{'dept': 'MFG', 'name': 'Alejandra Bartell', 'shift': 'Group  1', 'title': 'DR12705I', 'supvid': '00029246', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Nor Azizah Binti Jamalludin', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
869,"{'dept': 'MFG', 'name': 'Bell Heidenreich', 'shift': 'Group  1', 'title': 'DR12601I', 'supvid': '00028871', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Thamayanthi A/P Subramaniam', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
868,"{'dept': 'MFG', 'name': 'Keira Beahan', 'shift': 'Group  1', 'title': 'DR12595I', 'supvid': '01404732', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Badariah Binti Abdul Aziz', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
867,"{'dept': 'MFG', 'name': 'Bernita Douglas', 'shift': 'Group  1', 'title': 'DR12160I', 'supvid': '00090340', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
866,"{'dept': 'MFG', 'name': 'Odie Pouros', 'shift': 'Group  1', 'title': 'DR12156I', 'supvid': '00155983', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
